record_id,source,source_document,source_record_id,report_date,country,location,function,industry,activity,event_type,cause,narrative,what_went_wrong,corrective_actions,causal_factors,primary_life_saving_rule,secondary_life_saving_rule,life_saving_rules,severity,hospitalization,amputation,loss_of_eye,sif_potential,hazard,barrier,barrier_failure,potential_consequence,data_source_type,lsr_labels,lsr_primary,lsr_secondary,lsr_provenance,lsr_confidence,lsr_assignment_method,lsr_source_document,lsr_source_page,lsr_source_incident_group,lsr_match_score,lsr_match_evidence
OILPS_IOGP_HPE_0011,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P015,23 Mar 2025,Equatorial Guinea,,Production,Oil and Gas Exploration and Production,,High Potential Event,Falls from height,"At approximately 06:30, lifting operations were being conducted to move spools from the main deck to the cellar/
sub-cellar deck.
Because no direct lifting path existed, the crew chose to lift the load through a slickline hatch, which constituted 
a complex lift and was not covered by the approved PTW. The crane operator had no line of sight and was 
communicating by radio only.
During lifting, the hook snagged the hatch plate. The rigger, who was standing on the hatch cover to guide the load, 
attempted to stop the lift. The plate dislodged and the rigger fell approximately 6.5 m to the deck below.
The injured person was medevaced with serious injuries. The event had clear fatality potential.","• A complex lifting operation was performed under a PTW that only authorised a standard lift.
• Work scope changed without risk assessment or lift planning.
• Crane operator had no line of sight and communications were unreliable.
• Rigger stood on the hatch cover to guide the load, placing himself in a fall hazard zone.
• The lift was coordinated using voice/radio in a noisy area without clear signalling control.
• Rigger’s certification had expired and supervision was inadequate.
• Unsafe practice had become normalised due to prior similar lifts performed without incident.","• Complex lifts require a specific lift plan, risk assessment, and supervision.
• Never route loads through hatches/openings without engineered lifting arrangements.
• Maintain line of sight or use a designated trained signalman with agreed communication protocol.
• Personnel must never stand on removable covers or under suspended loads.
• Verify competency and certification of riggers and lifting personnel.
• Stop work when lift conditions differ from the approved plan.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PROCESS (CONDITIONS): Work Place Hazards: Congestion, clutter or restricted motion
PROCESS (CONDITIONS): Work Place Hazards: Inadequate surfaces, floors, walkways or roads
PROCESS (CONDITIONS): Organizational: Inadequate training/competence
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
PROCESS (CONDITIONS): Organizational: Inadequate communication
PROCESS (CONDITIONS): Organizational: Inadequate supervision
14
Safety performance indicators – 2025 data: High potential event reports",,Safe mechanical lifting,Safe mechanical lifting,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0012,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P016,02 Dec 2025,Gabon,,Production,Oil and Gas Exploration and Production,,High Potential Event,Struck by (not dropped object),"While parking the starboard (STBD) crane following routine lifting operations, the crane boom was brought down 
into the boom rest abruptly rather than in a controlled manner. This sudden placement generated an unexpected 
impact load on the crane structure, producing a loud bang that was heard in the vicinity of the crane pedestal and 
surrounding areas.
The abrupt motion and resulting impact load may have introduced a shock event into the crane’s hydraulic or 
electrical systems. A process shutdown occurred minutes after this impact, and although the causal link has not yet 
been fully established, the timing suggests the crane event may have contributed to or triggered the shutdown.","• Crane boom impacted boom rest heavily.
• Crane incorrectly lowered at the boom rest.
• Lack of experience of Crane Operator.","1. Mandatory contractor equipment specific training familiarization to be performed onboard and documented with 
new crane operators.
2. Selection of candidates for temporary cover to be formalized with the minimum experience requirement for 
contractor operations
3. New crane operators to be mobilized in advance to come offshore and undergo supervision monitored by the 
facility crane operator for a defined supervision period.
4. Non-destructive testing to be performed at the crane's boom & cradle by 3rd party.","PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PROCESS (CONDITIONS): Organizational: Inadequate training/competence
PROCESS (CONDITIONS): Organizational: Inadequate supervision
Safety performance indicators – 2025 data: High potential event reports
15",,Safe mechanical lifting,Safe mechanical lifting,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0013,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P017,18 Mar 2025,Mauritania,,Production,Oil and Gas Exploration and Production,,High Potential Event,Pressure release,"Contractor carrying out repairs on the Scale Inhibitor Injection system, the system was understood to have been 
depressurised. As the contractor started to release an end cap, the cap was projected downwards under pressure. 
The cap went directly downwards into a section of plant close to a walkway. This could have had potential to impact 
personnel.",Failure to properly depressurise closed circuit.,"Learning 1. The process for managing valve movements during a leak test in response to a leak was not robust. The 
leak testing procedure was not explicit about how to manage such a situation. Also no bridging document between 
procedure and company Control of Work procedure.
Learning 2. Site team did not verify that the leak test system envelope was fully depressurised. Task fatigue and 
normalisation of the risk were identified resulting in the Permit Authority deciding to de-prioritise some oversight of 
the task.
Learning 3. The potential hazard created using 6Mo tubing and 316 stainless steel fittings at tubing geometries 
outside of manufacturer recommendation was not understood. Knowing this may have influenced decisions around 
controls such as exclusion zones and proving zero energy at the point of system being worked on.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate 
energy isolation
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
16
Safety performance indicators – 2025 data: High potential event reports",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0014,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P018,18 Nov 2025,Namibia,,Drilling,Oil and Gas Exploration and Production,,High Potential Event,Dropped objects,"Flex Joint strikes handrail creating 2 Dropped Objects. During the removal of the Flex Joint from the Riser Feeding 
Machine (RFM) using the starboard crane, the aft sling of the Flex Joint became hung up on the RFM bucket. As the 
lift continued, the sling suddenly released, causing the Flex Joint to swing unexpectedly.
The uncontrolled movement resulted in the Flex Joint striking and damaging the RFM track and the associated 
emergency-stop device. The Flex Joint then continued its swing path until coming to rest against the starboard-side 
handrail.
The impact dislodged two sections of the handrail, weighing 2.4 kg and 4.6 kg, corresponding to 377 Joules and 722 
Joules of potential energy respectively. Both handrail sections fell approximately 16 metres to the Riser Deck below.",Uncontrolled movement - swing.,"• Accumulate incident information and ensure proper cause analysis and mitigating measures.
• Set expectations for supervisor 1 to 1 conversations According to: HSE Improvement plan.
• Computer-based training on lift planning.
• Onshore crane and lifting discipline lead and mechanical lifting focal point to discuss systemic standardized 
management of lift plans on vessel.
• Onshore resources to audit the effectiveness of systematic approach to management of lift plan.
• Update procedures for laying out flex joint.
• Ensure OEM compliant cameras for starboard crane are installed.
• The material handling plan for the vessel will need to be MOC from original design - action.
• Inspection and testing required on damaged RFM structure.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PROCESS (CONDITIONS): Organizational: Inadequate training/competence
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
Safety performance indicators – 2025 data: High potential event reports
17",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0015,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P019,03 Dec 2025,Australia,,Drilling,Oil and Gas Exploration and Production,,High Potential Event,Dropped objects,"Operator observed a concrete block on the tray of a flatbed truck and attempted to pick it up with the Front-end 
Loader tynes (pallet forks). The operator misjudged the fork tyne pockets of the pallet the concrete block was sitting 
on and inadvertently pushed the concrete block off the side of the flatbed truck. 
The concrete block weighed ~1.3 tonne and fell ~1.4m before rolling onto its side and coming to rest on the ground 
near a container on the opposite side of the flatbed truck.","Equipment Operator did not check-in upon arrival. There was no indication of how check-in should be completed or 
visible signage indicating such.
The training program for heavy equipment operation does not train individuals on barricading and area security.","Incorporate the expectation of Drill Centres to ensure visible check-in signage is in place during ongoing operations 
so arrivals are aware of who to contact. 
Update the Verification checklist for Heavy Equipment Loading to incorporate the satisfactory acknowledgement 
and completion of Barricading Control of Work Procedure and Mobile Plant used for Load Shifting Control of Work 
Procedure. Each of which addresses specific barricading parameters and understanding for maintained consistency 
in mobile equipment operations.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers
PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management 
of change
PROCESS (CONDITIONS): Organizational: Inadequate training/competence
PROCESS (CONDITIONS): Organizational: Inadequate supervision
18
Safety performance indicators – 2025 data: High potential event reports",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0016,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P020,17 Apr 2025,Australia,,Production,Oil and Gas Exploration and Production,,High Potential Event,Dropped objects,"During pallet racking activities in the warehouse, a forklift was in the process of lifting a pallet to the third shelf. The 
load backrest of the forklift inadvertently contacted another pallet directly above (load approximately 240kg) stored 
on the fourth shelf which dislodged and fell approximately 5.6m to grade. No personnel were injured. There was one 
nearby person 7 meters away.","Incompatibility between the forklift (material handling equipment) in use and the racking system configuration 
installed. The distance between shelf three and shelf four was 1350mm. The height of the forklift backrest was 
1250mm. This left 100mm between the two and when manoeuvring the load into position resulted in the load above 
being lifted inadvertently. The higher you lift the forklift mast, the more important adequate clearances become.","Equipment Compatibility Must Be Verified - Ensure all material handling equipment and load types are assessed for 
compatibility with racking systems before use or when managing change. This includes verifying dimensions and 
manoeuvrability.
Critical Importance of Adequate Clearance - Maintain safe clearance margins between shelving levels, loads and 
the material handling equipment, especially when operating at height.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management 
of change
PROCESS (CONDITIONS): Work Place Hazards: Congestion, clutter or restricted motion
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
Safety performance indicators – 2025 data: High potential event reports
19",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0017,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P000,05 Sep 2025,Australia,,Production,Oil and Gas Exploration and Production,,High Potential Event,Pressure release,"IP1 observed visible bulging of a drain hose and proceeded to disconnect it. Although the associated compressor 
had been isolated, the hose remained connected to the main drainage manifold, which was linked to 24 
compressors.
The hose remained pressurized, and upon disconnection it struck the IP1 on the left hand and lower leg, and 
subsequently impacting IP2’s hand as they attempted to assist. As a result, IP1 and IP2 were injured.","The task continued despite incomplete isolation: only the compressor was isolated while the hose remained 
connected to a pressurized shared manifold, the hose’s visible bulging signalled residual pressure, and the plan 
was informally changed without a full risk assessment.","Recognize and respond to deviations, verify isolation across the entire system, and avoid informal adaptations - 
promote a disciplined “Stop and Verify” culture that empowers pausing and reassessment when conditions change.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate 
energy isolation
PEOPLE (ACTS): Inattention/Lack of Awareness: Improper decision making or lack of judgment
PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management 
of change
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0018,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P021,30 Dec 2025,Australia,,Unspecified,Oil and Gas Exploration and Production,,High Potential Event,Struck by (not dropped object),"Whilst departing the north berth of the supply base wharf, the contractor inspection maintenance repair vessel 
began moving starboard and aft whilst the forward fender was being lifted and recovered using the vessel’s crane.
20
Safety performance indicators – 2025 data: High potential event reports
===PAGE_21===
ASIA/AUSTRALASIA ONSHORE","The suspended fender was lifted in close proximity to, and potentially above, two workers positioned in an elevated 
work platform on the southern berth. The workers were performing works over the side in the elevated work 
platform as part of the wharf refurbishment project.","• Confirm stakeholders are aware of simulations operations occurring within the area. 
• Verify the spotter/crane operator has adequate line of sight to confirm the lift path is clear. 
• Maintain communication among stakeholders when multiple activities occur within the same operating area.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
PROCESS (CONDITIONS): Organizational: Inadequate communication",,Safe mechanical lifting,Safe mechanical lifting,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0019,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P022,14 Jul 2025,India,,Drilling,Oil and Gas Exploration and Production,,High Potential Event,Falls from height,"A crew member stepped out of a cherry picker while connecting a hydraulic hose to the Annular BOP, lost balance, 
and fell onto the cellar-pit grating. Subsequent hospital evaluation confirmed a left zygomatic bone fracture.","Proper access was not planned, leading the worker to step out of the cherry picker without fall protection, bypassing 
a critical safety control and exposing him to an unprotected fall hazard.","Work-at-height tasks must never rely on improvised access; proper platforms and fall-protection systems must 
be planned and used to eliminate the temptation to step out of equipment and expose workers to unprotected fall 
hazards.","PEOPLE (ACTS): Following Procedures: Deviation intentional (by individual or group)
PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Use of Protective Methods: Inadequate use of safety systems
PEOPLE (ACTS): Use of Protective Methods: Disabled or removed guards, warning systems or safety devices
Safety performance indicators – 2025 data: High potential event reports
21",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0020,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P000,09 Apr 2025,Indonesia,,Drilling,Oil and Gas Exploration and Production,,High Potential Event,Dropped objects,"2-7/8"" tubing was released from the lifting cap and hit the back of the right shoulder.",Fail to secure equipment.,Ensure the tubing and lifting cap are properly connected.,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Improper use/position of tools/equipment/
materials/products
PEOPLE (ACTS): Use of Protective Methods: Equipment or materials not secured",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0021,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P023,03 May 2025,Malaysia,,Production,Oil and Gas Exploration and Production,,High Potential Event,"Explosion, fire or burns","During hot work activities to replace process lines, the flange of a service water line was broken. This resulted in a 
release of water followed by a hydrocarbon/water emulsion. There was no CO/LEL detected and the material was 
removed by flushing with service water. Despite a very minor, intermittent liquid release (droplets) from the open 
line, work activities continued to cut an upstream service water line. About 10-15 minutes later, a fire ignited from 
the open process nozzle.","Due to inadequate process isolation, hydrocarbon liquid and vapours from one of the process vessels entered the 
habitat canvas where hot work was executed. This resulted in a fire on the vessel platform.
22
Safety performance indicators – 2025 data: High potential event reports
===PAGE_23===
ASIA/AUSTRALASIA ONSHORE","• Ensure positive isolation of process equipment/lines prior to conducting hot work.
• Ensure adequate procedures for hot work (job method statements with sufficient level of detail; adequate 
decontamination procedures, adequate safe isolation procedures).
• Ensure contractor alignment on high-risk activities as part of PTW process.","PROCESS (CONDITIONS): Work Place Hazards: Hazardous atmosphere (explosive/toxic/asphyxiant)
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment",,Work authorization,Work authorization,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0022,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P024,24 Jul 2025,New Zealand,,Construction,Oil and Gas Exploration and Production,,High Potential Event,Dropped objects,Fly jib on mobile crane fell to the floor.,Lack of training on rarely used equipment.,Practice fly jib installation in a supervised environment.,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PEOPLE (ACTS): Following Procedures: Improper lifting or loading
PEOPLE (ACTS): Use of Protective Methods: Disabled or removed guards, warning systems or safety devices
PROCESS (CONDITIONS): Organizational: Inadequate training/competence
Safety performance indicators – 2025 data: High potential event reports
23",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
OILPS_IOGP_HPE_0023,IOGP_HPE,IAOGP - High Potential Event Reports.pdf,HPE_P025,01 Mar 2025,Australia,,Construction,Oil and Gas Exploration and Production,,High Potential Event,"Caught in, under or between (excl. dropped objects)","Whilst lifting a pennant on deck as part of a lifting activity (~56.2m length, static weight 16.2 mT), a tagline was in 
a basket arrangement around the rigging to provide stability. The tagline had a single wrap on the generator lifting 
frame, used as an anchor point. During the lift, the involved person who had been on deck dogging the load in a safe 
location, moved to a location positioned between the generator and stored deck boards.
As the generator tilted, it trapped the involved person against a stack of wooden deck boards. The involved person 
received an injury that required Medevac to an onshore medical facility for further treatment.","The tagline became tight due to overlapping or wrapping of the tagline on the generator lifting structure so the 
tagline bound up on itself, causing tension on the tagline anchor point resulting in tilting of generator toward the 
involved person's location.","Lift risk assessments to consider all elements of the lift moving or failing, including tagline movements or failures, 
to help identify potential line of fire risks that could harm personnel.
Lift plans must identify and verify tagline anchor points rated for the planned loads that will be transferred through 
the tagline.
The communication method(s) for the use of the Stop Work Authority for all personnel involved in the activity, must 
be clearly understood and tested prior to activity commencement.","PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire)
PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures
PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment
24
Safety performance indicators – 2025 data: High potential event reports",,Line of fire,Line of fire,High Potential Event,,,,1,,,,,INDUSTRY_HPE_REPORT,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0,NOT_ASSIGNED,N/A,N/A,N/A,0.0,No defensible source-grounded match found.
