source_record_id,report_date,country,location,activity,event_type,narrative,top_lsr_1,top_lsr_1_score,top_lsr_2,top_lsr_2_score,top_lsr_3,top_lsr_3_score,lsr_confidence,suggested_labels,lsr_prediction_status,review_reason
2019033272,3/29/2019,USA,"FORT SMITH, ARKANSAS",nan,Workplace Safety Incident,An employee was assisting a forklift driver with moving flanges. The last flange fell over. The employee walked over to stand the flange up. The employee picked up the flange and it slipped from his h,Driving,0.7679,Safe Mechanical Lifting,0.7427,Working at Height,0.0487,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019033303,3/30/2019,USA,"CAIRO, WEST VIRGINIA",nan,Workplace Safety Incident,A well tender was putting methanol in a dump-line when the nipple broke off the line. Methanol sprayed into the employee's face and eyes; the employee was hospitalized. nan,Energy Isolation,0.4814,Line of Fire,0.205,Driving,0.0202,MEDIUM,Energy Isolation | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019043344,4/1/2019,USA,"HENNESSEY, OKLAHOMA",nan,Workplace Safety Incident,"An employee was applying pipe dope to a thread on a tool joint. His left hand was caught between a lifting sub and elevators, causing crushing injuries that led to the total amputation of the pinky an",Safe Mechanical Lifting,0.4506,Energy Isolation,0.0051,Hot Work,0.0047,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019043499,4/4/2019,USA,"ORLA, TEXAS",nan,Workplace Safety Incident,"An employee was unloading a tractor trailer. The load became unstable while the chains were being removed; the employee fell off and was struck by a pipe rack, suffering injuries to both legs. nan",Safe Mechanical Lifting,0.5056,Working at Height,0.0131,Driving,0.0032,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019043636,4/8/2019,USA,"ULYSSES, KANSAS",nan,Workplace Safety Incident,"An employee was exiting a vehicle to fuel up when his finger was caught in the pinch point between the driver's side door and a metal post, resulting in an amputation to his right ring fingertip. nan",Driving,0.98,Line of Fire,0.8358,Safe Mechanical Lifting,0.0241,MEDIUM,Driving | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019043654,4/9/2019,USA,"MENTONE, TEXAS",nan,Workplace Safety Incident,"An employee was cleaning out a frac tank when a tube came into contact with the opening on top of the tank. The employee's right index finger was crushed, and the tip was medically amputated. nan",Hot Work,0.6096,Working at Height,0.0065,Confined Space,0.0061,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019043879,4/16/2019,USA,"MADISONVILLE, TEXAS",nan,Workplace Safety Incident,"An employee was setting stairs onto a rig platform when the stairs became disconnected from the rig platform, causing the employee to fall 6 feet from the platform and be struck by the stairs. The emp",Working at Height,0.5729,Safe Mechanical Lifting,0.2585,Hot Work,0.1287,MEDIUM,Working at Height | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019044175,4/24/2019,USA,"PLAINS, TEXAS",nan,Workplace Safety Incident,"An employee was using a power swivel to connect pipe when the employee's hand was caught between the swivel and a chain, resulting in finger amputations. nan",Safe Mechanical Lifting,0.4895,Energy Isolation,0.0149,Line of Fire,0.0025,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019044244,4/26/2019,USA,"PECOS, TEXAS",nan,Workplace Safety Incident,An employee was unloading a mini-excavator from a trailer and broke a bone in their arm. nan,Safe Mechanical Lifting,0.4716,Line of Fire,0.0507,Driving,0.0008,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019054516,5/3/2019,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"The injured employee was standing next to the drilling piping, holding material over the pipe joint to channel residual mud downward, ready to swing the disconnected piping out of the way. Oil-based d",Energy Isolation,0.5645,Confined Space,0.0136,Work Authorization,0.0033,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019054684,5/8/2019,USA,"COLEMAN, TEXAS",nan,Workplace Safety Incident,An employee was assembling a separator vessel onto a concrete slab when the vessel became unstable and fell onto the employee's right leg breaking it. nan,Working at Height,0.5897,Safe Mechanical Lifting,0.0045,Energy Isolation,0.0007,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019054755,5/9/2019,USA,"CLEVELAND, OHIO",nan,Workplace Safety Incident,The injured employee was watching another employee utilize a drill reamer. The injured employee slipped or fell into the hole being reamed and contacted the drill reamer. The employee suffered a foot ,Working at Height,0.6534,Energy Isolation,0.0126,Work Authorization,0.0032,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019054952,5/15/2019,USA,"WATFORD CITY, NORTH DAKOTA",nan,Workplace Safety Incident,An employee was using abrasive blasting equipment as part of the fabrication process for a steel tubular rack. The employee's left hand suffered an abrasion that required hospitalization after it was ,Safe Mechanical Lifting,0.6937,Energy Isolation,0.0616,Line of Fire,0.046,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019054960,5/16/2019,USA,"PROCTOR, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was lifting a 5,000-pound steel plate with a small ground hoist that was rated for 7,500 pounds. The plate suddenly lowered down onto the employee's lower leg, causing him to fall to the g",Safe Mechanical Lifting,0.9267,Working at Height,0.877,Energy Isolation,0.2294,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019054984,5/16/2019,USA,"WINK, TEXAS",nan,Workplace Safety Incident,"An employee was helping a mechanic install a boom on a pipelayer. They were trying to pin the block when the block caught the employee's left pinky finger between the boom and the block, resulting in ",Line of Fire,0.6009,Working at Height,0.5835,Safe Mechanical Lifting,0.541,MEDIUM,Line of Fire | Working at Height | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019055484,5/31/2019,USA,"KILLDEER, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was serving as the spotter while iron was being offloaded from a loader. The iron struck him, causing fractures to the face and jaw. nan",Working at Height,0.6027,Line of Fire,0.2231,Safe Mechanical Lifting,0.0871,MEDIUM,Working at Height | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019065940,6/12/2019,USA,"ALLIANCE, OHIO",nan,Workplace Safety Incident,"An employee was aligning a bushing on a tubular machine. The housing moved, pinching the employee's left index finger against the bushing. The tip was amputated. nan",Safe Mechanical Lifting,0.5229,Working at Height,0.0069,Energy Isolation,0.005,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019065947,6/12/2019,USA,"BARNHART, TEXAS",nan,Workplace Safety Incident,An employee was on a man basket near the wellhead on an oil and gas rig. The employee was screwing an entry guide onto a blowout preventer while a crane was removing it from the wellhead. The lubricat,Energy Isolation,0.9262,Safe Mechanical Lifting,0.9061,Work Authorization,0.0069,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019066062,6/16/2019,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,"An employee was teaching another employee how to operate a backhoe. He was standing on the top step by the cab when the other employee hit a rough area. He then fell off the backhoe to the ground, bre",Working at Height,0.6961,Safe Mechanical Lifting,0.004,Energy Isolation,0.0033,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019066116,6/18/2019,USA,"EDINBURG, TEXAS",nan,Workplace Safety Incident,"An employee was cleaning the cab of his truck. As he was climbing down using the cab steps, he lost his balance, fell backwards, and struck the back of his head on the paved ground. He sustained a con",Driving,0.6046,Working at Height,0.4548,Line of Fire,0.0122,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019066152,6/18/2019,USA,"CHICKASHA, OKLAHOMA",nan,Workplace Safety Incident,"An employee was operating a trenching machine when it struck an old, unmarked natural gas pipeline. The machine caught fire before the operator could turn it off; he suffered burns to his right hand a",Line of Fire,0.5861,Driving,0.0468,Hot Work,0.0267,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019066186,6/19/2019,USA,"WEST UNION, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was reconfiguring a 1"" airline. The employee's hand was on a 90-degree fitting while a co-worker turned the pipe using an 18-inch pipe wrench. The employee's hand then became caught betwee",Energy Isolation,0.6685,Safe Mechanical Lifting,0.103,Hot Work,0.0481,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019066282,6/21/2019,USA,"CHICORA, PENNSYLVANIA",nan,Workplace Safety Incident,An employee was performing paving work and was pinned between the paver the employee was standing on and a roller machine. The employee suffered a fractured pelvis. nan,Safe Mechanical Lifting,0.6958,Work Authorization,0.3361,Energy Isolation,0.0911,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019066395,6/25/2019,USA,"OIL CITY, LOUISIANA",nan,Workplace Safety Incident,Two employees were moving a 2-inch iron pipe to their acid pump truck when the injured employee's right ring finger was caught between the pipe and the pipe rack it rested on. He suffered an open frac,Work Authorization,0.9943,Driving,0.952,Hot Work,0.8704,MEDIUM,Work Authorization | Driving | Hot Work | Confined Space,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019066505,6/27/2019,USA,"ANDREWS, TEXAS",nan,Workplace Safety Incident,An employee was pumping chemicals in a hot oiler pump truck. A chemical reaction caused an explosion that propelled the employee into the back of another vehicle. The employee suffered facial contusio,Driving,0.592,Hot Work,0.0425,Confined Space,0.0202,MEDIUM,Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019066584,6/30/2019,USA,"HOUSTON, TEXAS",nan,Workplace Safety Incident,An employee was fitting/welding on a structural type weldment while standing on a ladder approximately 3 to 4 feet off the ground. The employee stepped off the ladder and onto the weldment. The weldme,Working at Height,0.9345,Hot Work,0.8987,Energy Isolation,0.1365,MEDIUM,Working at Height | Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019076621,7/1/2019,USA,"STANTON, TEXAS",nan,Workplace Safety Incident,"An employee was flagging a forklift driver when metal slag broke off a piece of steel being welded and hit the employee in the leg, causing a fracture. The employee was hospitalized. nan",Driving,0.6905,Safe Mechanical Lifting,0.4463,Line of Fire,0.0219,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019077445,7/22/2019,USA,"QUINCY, FLORIDA",nan,Workplace Safety Incident,"On July 22, 2019, a controls technician was working on a rewiring job. He was pulling the top off a box containing equipment parts. As the top came off, he jerked backwards and went over the railing o",Safe Mechanical Lifting,0.466,Driving,0.1356,Working at Height,0.0219,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019088080,8/6/2019,USA,"ELDORADO, TEXAS",nan,Workplace Safety Incident,"An employee was using an electric jackhammer to break up rock under a pipeline. Flammable gas reacted with the electric motor of the jackhammer, causing a flash fire. The employee was burned on the fo",Hot Work,0.6386,Confined Space,0.001,Work Authorization,0.0003,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019088220,8/10/2019,USA,"BEASLEY, TEXAS",nan,Workplace Safety Incident,"An employee was coming down from a derrick digger truck boom's seat when he fell to the ground, suffering a head abrasion and fractures to both heels, his tailbone, his right ankle, and a toe on his r",Working at Height,0.9963,Driving,0.9602,Energy Isolation,0.0183,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019088713,8/22/2019,USA,"DICKINSON, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was in a forklift that was stuck in mud. A truck was pulling the forklift with a chain to get it out of the mud when the chain broke and snapped, hitting the employee who was in the forkli",Safe Mechanical Lifting,0.9931,Driving,0.9674,Line of Fire,0.1361,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019088948,8/28/2019,USA,"BIG SPRING, TEXAS",nan,Workplace Safety Incident,An employee was setting a 90-degree elbow while another employee operated the crown. The block dropped and crushed the employee's right hand. nan,Safe Mechanical Lifting,0.5893,Hot Work,0.012,Line of Fire,0.0023,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2019099664,9/16/2019,USA,"SAN ANGELO, TEXAS",nan,Workplace Safety Incident,"An employee was hooking the trailer to a pickup truck. Some of the weight of the trailer came down on the employee's left index finger, crushing it against the hitch ball. The fingertip was amputated.",Driving,0.9737,Safe Mechanical Lifting,0.8617,Line of Fire,0.024,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019099665,9/16/2019,USA,"COTULLA, TEXAS",nan,Workplace Safety Incident,"An employee was coming down a wireline truck ladder. As he stepped down, his ankle rolled and he fell to the ground. He landed on and broke his right femur, and was hospitalized. nan",Driving,0.9964,Working at Height,0.9695,Line of Fire,0.0278,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019099707,9/17/2019,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,An employee was helping re-spool the winch line on a tubing tester truck when the line caught his right hand. Four fingers were amputated. nan,Safe Mechanical Lifting,0.9963,Driving,0.9623,Line of Fire,0.1154,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2019099801,9/19/2019,USA,"PERRY, OKLAHOMA",nan,Workplace Safety Incident,"An employee was trying to free a pipe on a horizontal directional drill when the pipe shifted, catching the employee's finger between the drill pipe and the frame of the unit and resulting in a finger",Safe Mechanical Lifting,0.5734,Energy Isolation,0.0653,Work Authorization,0.0024,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191010947,10/19/2019,USA,"BERTHOUD, COLORADO",nan,Workplace Safety Incident,"An employee was helping a trucker load material. A power pole shifted on the trailer, causing it to roll. The employee jumped off the trailer bed to the ground to avoid the pole and broke his left ank",Safe Mechanical Lifting,0.9943,Working at Height,0.9268,Work Authorization,0.144,MEDIUM,Safe Mechanical Lifting | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20191011116,10/24/2019,USA,"PLAQUEMINE, LOUISIANA",nan,Workplace Safety Incident,"An employee was transporting two sections of 3-inch schedule 50 piping. While the employee was offloading the trailer and moving the pipes from a pallet to cribbing, a pipe slipped and fell onto the e",Working at Height,0.6471,Work Authorization,0.0129,Driving,0.0089,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191011311,10/29/2019,USA,"MONAHANS, TEXAS",nan,Workplace Safety Incident,"An employee was attempting to light the pilot light on a heater treater when a faulty valve allowed gas to escape and ignite, causing second degree burns to the employee's face. nan",Hot Work,0.5655,Work Authorization,0.0581,Confined Space,0.0155,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191111487,11/4/2019,USA,"MANCHESTER, NEW HAMPSHIRE",nan,Workplace Safety Incident,"An employee was removing a 55-gallon barrel from one pallet to another when the pallet broke. The employee lost balance and dropped the barrel, which struck the employee. The employee suffered bruisin",Hot Work,0.8501,Energy Isolation,0.8472,Safe Mechanical Lifting,0.799,MEDIUM,Hot Work | Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20191112016,11/19/2019,USA,"MARCUS HOOK, PENNSYLVANIA",nan,Workplace Safety Incident,An employee descending a 4-step set of stairs rolled and fractured his ankle. nan,Safe Mechanical Lifting,0.611,Working at Height,0.0359,Hot Work,0.0294,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191112143,11/22/2019,USA,"TILDEN, TEXAS",nan,Workplace Safety Incident,An employee was holding an apparatus designed to help pull a piece of equipment when his thumb was caught and crushed. The employee sustained an amputation to the nailbed of the left thumb. nan,Safe Mechanical Lifting,0.6809,Energy Isolation,0.0888,Line of Fire,0.0143,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191212604,12/7/2019,USA,"GARDEN CITY, TEXAS",nan,Workplace Safety Incident,"An employee was draining natural gas condensate from a level transmitter. When a valve was opened, the escaping gas ignited. The employee suffered first- and second-degree burns to the face and neck. ",Hot Work,0.4795,Confined Space,0.065,Work Authorization,0.0337,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20191213300,12/31/2019,USA,"MIDLAND, TEXAS",nan,Workplace Safety Incident,An employee was using a winch and a cable when his hand was caught between the winch and a truck frame. The employee suffered an amputation. nan,Safe Mechanical Lifting,0.9996,Driving,0.9537,Energy Isolation,0.2388,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020010220,1/8/2020,USA,"NEW TOWN, NORTH DAKOTA",nan,Workplace Safety Incident,"An employee was conducting a pipe laydown operation. An elevator struck a mast, kicking the pipe out so that it struck the employee in the face. The employee was hospitalized. nan",Safe Mechanical Lifting,0.6628,Work Authorization,0.0507,Energy Isolation,0.041,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020010577,1/19/2020,USA,"SAINT CLAIRSVILLE, OHIO",nan,Workplace Safety Incident,Employees were working to remove a blow-out preventer (BOP) by dragging it with a tandem bed truck on the BOP skid from between two rig subs during rig-down operations. An employee was spotting the BO,Working at Height,0.9761,Driving,0.9633,Safe Mechanical Lifting,0.0247,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020021385,2/12/2020,USA,"LEDBETTER, TEXAS",nan,Workplace Safety Incident,"Employees at an oil rig were breaking down its blowout preventers. After removing the preventers from the wellhead, they put a wooden board on the ground to set the preventer on and keep it from getti",Energy Isolation,0.9903,Safe Mechanical Lifting,0.9813,Hot Work,0.1275,MEDIUM,Energy Isolation | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020021387,2/12/2020,USA,"CHARLOTTE, TEXAS",nan,Workplace Safety Incident,"An employee was standing behind a winch truck. The truck rolled back and ran over the employee's left leg. The employee suffered a thigh injury, a head laceration, and bruising to the right-side ribs.",Driving,0.9982,Safe Mechanical Lifting,0.9761,Working at Height,0.0484,MEDIUM,Driving | Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020021553,2/17/2020,USA,"CRANE, TEXAS",nan,Workplace Safety Incident,"As a crane truck was rigging down, an employee's hand was caught between the outrigger and the crane. Three fingers on the employee's right hand were crushed and the employee was hospitalized. nan",Safe Mechanical Lifting,0.9949,Driving,0.9872,Working at Height,0.0245,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020021745,2/21/2020,USA,"HORNBECK, LOUISIANA",nan,Workplace Safety Incident,"An employee was operating a digger derrick to dig for utility line access. While he was troubleshooting the faulty boom of the truck, his hand was placed on the boom, crushing his left ring finger. na",Driving,0.9589,Working at Height,0.8333,Line of Fire,0.0851,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020032040,3/3/2020,USA,"DILLEY, TEXAS",nan,Workplace Safety Incident,"An employee was receiving a pig from the pipeline, when the pig exploded through the cover. The employee sustained a fractured hand and a concussion. nan",Energy Isolation,0.5306,Line of Fire,0.0701,Hot Work,0.0197,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020032273,3/10/2020,USA,"KERMIT, TEXAS",nan,Workplace Safety Incident,An employee was exposed to hydrogen sulfide and was hospitalized for an inhalation injury. nan,Work Authorization,0.6977,Confined Space,0.3157,Safe Mechanical Lifting,0.0416,MEDIUM,Work Authorization,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020043024,4/2/2020,USA,"KERSEY, COLORADO",nan,Workplace Safety Incident,An employee was performing maintenance on a vertical two-phase separator. The employee was reconfiguring the sight glass and using various wrenches to loosen the existing fittings and tighten the new ,Energy Isolation,0.462,Work Authorization,0.2279,Hot Work,0.1269,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020043208,4/8/2020,USA,"JACKSON, OHIO",nan,Workplace Safety Incident,"An employee was climbing down from a flatbed truck. He slipped and fell to the ground, breaking his femur. He was hospitalized. nan",Driving,0.9863,Working at Height,0.9725,Safe Mechanical Lifting,0.0554,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020043399,4/14/2020,USA,"PORTLAND, TEXAS",nan,Workplace Safety Incident,"An employee was climbing the steps of the compactor roller and fell to the ground. The employee sustained fractures to the right ankle, fibula, and tibia. nan",Working at Height,0.4803,Energy Isolation,0.0072,Work Authorization,0.0004,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020043906,4/28/2020,USA,"GREELEY, COLORADO",nan,Workplace Safety Incident,"An employee was guiding/lowering a Kelly hose off to the side of the work floor with a winch line when a counterweight slid down the winch line and struck the employee's left hand, causing an open fra",Safe Mechanical Lifting,0.999,Line of Fire,0.9944,Energy Isolation,0.0394,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020054579,5/17/2020,USA,"KENTON, OHIO",nan,Workplace Safety Incident,"An employee was climbing down a ladder on a tanker truck. The pneumatic guardrail system on the top of the truck retracted and struck the employee. The employee fell to the ground, suffering broken bo",Driving,0.99,Working at Height,0.9057,Work Authorization,0.0607,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020076170,7/1/2020,USA,"LONGVIEW, TEXAS",nan,Workplace Safety Incident,An employee was installing a 10-foot long pipe to a new separator. The pipe came loose and struck the employee's thumb against a support bracket. The thumb tip was medically amputated. nan,Safe Mechanical Lifting,0.6344,Energy Isolation,0.5807,Work Authorization,0.1544,MEDIUM,Safe Mechanical Lifting | Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020076628,7/15/2020,USA,"LONGVIEW, TEXAS",nan,Workplace Safety Incident,"An employee was throwing away scrap. In the scrap bin, the employee moved a mandrel hanger to an empty spot and his right little finger got caught against another mandrel resulting in amputation. nan",Line of Fire,0.6527,Bypassing Safety Controls,0.0036,Energy Isolation,0.0027,MEDIUM,Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020087280,8/3/2020,USA,"ROCKTON, ILLINOIS",nan,Workplace Safety Incident,A forklift collision broke an employee's heel and ankle. nan,Safe Mechanical Lifting,0.9992,Driving,0.9286,Energy Isolation,0.0471,MEDIUM,Safe Mechanical Lifting | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020088291,8/24/2020,USA,"KODIAK, ALASKA",nan,Workplace Safety Incident,A crew of five employees used two forklifts along with a telehandler to load and carry pipe that had been cut into 125-foot sections from the fuel pier to the parking lot for painting. The injured emp,Safe Mechanical Lifting,0.6409,Energy Isolation,0.0171,Hot Work,0.0157,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020088271,8/31/2020,USA,"FAIRVIEW, MONTANA",nan,Workplace Safety Incident,"On 8/31/2020, a Noble Casing, Inc., employee was on location performing rathole operations. A nearby skid steer operator was unloading a joint of pipe from a trailer and had the pipe elevated while ba",Safe Mechanical Lifting,0.6354,Energy Isolation,0.0171,Line of Fire,0.0017,MEDIUM,Safe Mechanical Lifting,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020098294,9/1/2020,USA,"MIDDLEBOURNE, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was climbing onto a frack pump. He fell to the ground about 5 feet below, suffering a broken arm. nan",Working at Height,0.5039,Line of Fire,0.0009,Safe Mechanical Lifting,0.0007,MEDIUM,Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
2020098845,9/17/2020,USA,"SYCAMORE, PENNSYLVANIA",nan,Workplace Safety Incident,An employee slipped and fell to the ground while exiting a water truck via the ladder. The employee was hospitalized for a foot/ankle injury. nan,Working at Height,0.9912,Driving,0.9708,Work Authorization,0.0162,MEDIUM,Working at Height | Driving,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
2020098899,9/18/2020,USA,"MILL HALL, PENNSYLVANIA",nan,Workplace Safety Incident,"While moving drums in the back of a delivery truck, an employee fell from the truck to the ground, suffering a concussion and head laceration. The employee was hospitalized. nan",Driving,0.9984,Working at Height,0.9157,Work Authorization,0.0383,MEDIUM,Driving | Working at Height,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20201110570,11/7/2020,USA,"MENDOTA, ILLINOIS",nan,Workplace Safety Incident,"A hoist was being used to move a 700 lbs. object. While holding a chain to help direct the object, an employee tripped and was struck by the object. The employee suffered a head/scalp injury, an injur",Safe Mechanical Lifting,0.9857,Line of Fire,0.9731,Energy Isolation,0.0125,MEDIUM,Safe Mechanical Lifting | Line of Fire,MEDIUM_CONFIDENCE_HUMAN_REVIEW,LOW_MARGIN
20201110734,11/12/2020,USA,"SWEENY, TEXAS",nan,Workplace Safety Incident,"An employee fell through a work platform opening on a scaffold, landing on the floor about 20 feet below. The employee's right ring finger was broken. nan",Hot Work,0.5409,Safe Mechanical Lifting,0.0075,Working at Height,0.0055,MEDIUM,Hot Work,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
20201110751,11/12/2020,USA,"LOGAN, WEST VIRGINIA",nan,Workplace Safety Incident,"An employee was cutting through a section of piping when it broke loose and struck the employee in the face. The employee suffered fractures in the jaw and mouth, a broken nose, and chipped teeth and ",Energy Isolation,0.4838,Line of Fire,0.0303,Confined Space,0.0292,MEDIUM,Energy Isolation,MEDIUM_CONFIDENCE_HUMAN_REVIEW,MEDIUM_CONFIDENCE
