record_id,incident_group_id,incident_text,lsr_primary,lsr_secondary,lsr_labels,label_cardinality,label_count,source_documents,source_pages,source_record_ids,source_evidence,dataset_origin,lsr_label_provenance,reconstruction_method,group_status,created_at,is_synthetic,parent_record_id,parent_incident_group_id,generation_method,parent_source_document,parent_source_pages,parent_source_record_ids
INCIDENT-GOLD-0094,GRP-Safety performa-P82,"NORTH AMERICA OFFSHORE DATE: 28 Nov 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations During singling in hole 5"" drill pipe, the Driller retracted the top drive system (TDS) dolly at rig floor level and observed a dropped steel plate from the TDS to the port side of the drill floor. Operations suspended, well secured, carry out DROPS inspection and observed that the roller bracket mounting plate had sheared in several spots.","[""Line of Fire"", ""Driving""]",[],"[""Driving"", ""Line of Fire""]",MULTI,2,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[82],"[""LSR-CAND-000171"", ""LSR-CAND-000417"", ""LSR-CAND-000418"", ""LSR-CAND-000419"", ""LSR-CAND-000420""]",PRIMARY LIFE-SAVING RULE:  Line of fire | PRIMARY LIFE-SAVING RULE:  Driving | SECONARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0096,GRP-Safety performa-P84,"DATE: 26 Dec 2024 FUNCTION: Drilling CAUSE: Unspecified – Other ACTIVITY: Drilling, workover, well operations A 5 7/8"" drill pipe came off the catwalk and came to rest on the cantilever deck. There were no personnel at risk during the incident. At 14:15, while laying out joint #63 of 5 7/8"" drill pipe onto the catwalk machine, the joint came off the catwalk After opening the elevators and raising the catwalk arm, the joint bounced off the catwalk machine, slid down the","[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[84],"[""LSR-CAND-000173"", ""LSR-CAND-000423"", ""LSR-CAND-000424""]",PRIMARY LIFE-SAVING RULE:  Line of fire | PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting | SECONARY LIFE-SAVING RULE:  Working at height,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0097,GRP-Safety performa-P85,"DATE: 19 Mar 2024 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Maintenance, inspection, testing Electrical workers had completed work in the crown and were preparing to return from level 4 (144' level) in the derrick to the drill floor level via the derrick elevator. As the inner derrick elevator doors opened, the workers heard a noise and observed the lower section of the elevator door become dislodged and descend 43 ft to the derrick level 3 (101' level). No personnel were in the derrick level where the dropped object occurred.","[""Line of Fire"", ""Work Authorization"", ""Hot Work""]",[],"[""Line of Fire"", ""Work Authorization"", ""Hot Work""]",MULTI,3,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[85],"[""LSR-CAND-000174"", ""LSR-CAND-000175"", ""LSR-CAND-000176"", ""LSR-CAND-000425"", ""LSR-CAND-000426""]",PRIMARY LIFE-SAVING RULE:  Line of fire | SECONARY LIFE-SAVING RULE:  Work authorization | SECONARY LIFE-SAVING RULE:  Hot work,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0102,GRP-Safety performa-P9,"DATE: 25 Mar 2025 FUNCTION: Unspecified CAUSE: Dropped objects ACTIVITY: Office, warehouse, accommodation, catering During a heavy rainstorm, two aluminium composite panels (component of the external cladding material for the Office building) dislodged and dropped. The two (2) panels, each weighing 9.8kgs and measuring 1.11x1.49ms, dropped from about a height of 22.35 meters. The fallen panels were found Infront of the South Wing Power room, and the affected area was promptly cordoned off to prevent further hazards. Additionally, multiple panels were","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[9],"[""LSR-CAND-000009"", ""LSR-CAND-000010"", ""LSR-CAND-000011"", ""LSR-CAND-000012"", ""LSR-CAND-000254""]",PRIMARY LIFE-SAVING RULE:  Energy isolation | SECONARY LIFE-SAVING RULE:  Line of fire | PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting | PRIMARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0103,GRP-Safety performa-P90,"PEOPLE (ACTS): Inattention/Lack of Awareness: Improper decision making or lack of judgment PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment DATE: 16 Apr 2025 FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations A forklift traveling in reverse moved toward the spotter during the warehouse exit manoeuvre.","[""Line of Fire"", ""Bypassing Safety Controls"", ""Energy Isolation""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[90],"[""LSR-CAND-000186"", ""LSR-CAND-000187"", ""LSR-CAND-000437"", ""LSR-CAND-000438"", ""LSR-CAND-000439"", ""LSR-CAND-000440""]",PRIMARY LIFE-SAVING RULE:  Line of fire | SECONARY LIFE-SAVING RULE:  Bypassing safety controls | PRIMARY LIFE-SAVING RULE:  Energy isolation | SECONARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0105,GRP-Safety performa-P92,"DATE: 27 May 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing Scaffold board decking erected by the contractor to carry out insulation work between the plant's reactors caught fire which was extinguished by staff with a fire extinguisher. WHAT WENT WRONG:","[""Hot Work"", ""Work Authorization""]",[],"[""Work Authorization"", ""Hot Work""]",MULTI,2,"[""Safety performance indicators \u2013 2024 data.pdf""]",[92],"[""LSR-CAND-000189"", ""LSR-CAND-000190"", ""LSR-CAND-000191""]",PRIMARY LIFE-SAVING RULE:  Hot work | PRIMARY LIFE-SAVING RULE:  Work authorization | SECONARY LIFE-SAVING RULE:  Hot work,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0107,GRP-Safety performa-P94,"DATE: 26 May 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Unspecified – other A fire was observed near an oil pipeline in public area. The Fire Department was called to the scene and the fire was WHAT WENT WRONG: • Lack of supervision,","[""Work Authorization"", ""Line of Fire""]",[],"[""Line of Fire"", ""Work Authorization""]",MULTI,2,"[""Safety performance indicators \u2013 2024 data.pdf""]",[94],"[""LSR-CAND-000195"", ""LSR-CAND-000196""]",PRIMARY LIFE-SAVING RULE:  Work authorization | SECONARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0108,GRP-Safety performa-P95,"PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group) PEOPLE (ACTS): Use of Tools, Equipment, Materials and Products: Servicing of energized equipment/inadequate energy isolation PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication PROCESS (CONDITIONS): Organizational: Inadequate supervision DATE: 09 Feb 2024",Line of Fire,[],"[""Line of Fire""]",SINGLE,1,"[""Safety performance indicators \u2013 2024 data.pdf""]",[95],"[""LSR-CAND-000197""]",PRIMARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,VALIDATED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0111,GRP-Safety performa-P98,WHAT WENT WRONG: • Inadequate contractor management procedure. • Inadequate work planning. • Inadequate scaffold inspection methods. CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Contractor management procedure to be enforced. •  All scaffolds erected must be inspected periodically by competent persons. PEOPLE (ACTS): Use of Protective Methods: Failure to warn of hazard,"[""Working at Height"", ""Line of Fire""]",[],"[""Line of Fire"", ""Working at Height""]",MULTI,2,"[""Safety performance indicators \u2013 2024 data.pdf""]",[98],"[""LSR-CAND-000203"", ""LSR-CAND-000204""]",PRIMARY LIFE-SAVING RULE:  Working at height | SECONARY LIFE-SAVING RULE:  Line of fire,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
INCIDENT-GOLD-0112,GRP-Safety performa-P99,"PEOPLE (ACTS): Following Procedures: Deviation unintentional (by individual or group) PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PEOPLE (ACTS): Following Procedures: Improper lifting or loading PEOPLE (ACTS): Use of Protective Methods: Personal Protective Equipment not used or used improperly PROCESS (CONDITIONS): Protective Systems: Inadequate/defective guards or protective barriers PROCESS (CONDITIONS): Work Place Hazards: Inadequate surfaces, floors, walkways or roads PROCESS (CONDITIONS): Organizational: Inadequate training/competence PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures","[""Working at Height"", ""Work Authorization""]",[],"[""Working at Height"", ""Work Authorization""]",MULTI,2,"[""Safety performance indicators \u2013 2024 data.pdf""]",[99],"[""LSR-CAND-000205"", ""LSR-CAND-000206""]",PRIMARY LIFE-SAVING RULE:  Working at height | SECONARY LIFE-SAVING RULE:  Work authorization,IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,REVIEW_REQUIRED,2026-09-03T06:19:44Z,False,,,,,,
SYN-LSR-R-00001,SYN-R-GRP-GRP-Safety performa-P112,"Learning from incidents and assurance effectiveness is critical for reducing incident probability.. • Contractor worked under a generic permit to work (PTW), not addressing excavations. • Contractor did not have an excavation procedure. • Company required simultaneous operations (SIMOPS) controls not implemented. • No access control at the well pad (no lock and/or authorization). CORRECTIVE ACTIONS AND RECOMMENDATIONS: There were gaps in procedures (PTW/SIMOP) not captured previously by assurance system. A similar incident occurred in the past and no corrective actions were taken",Hot Work,[],"[""Hot Work""]",SINGLE,1,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0013,GRP-Safety performa-P112,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[112],"[""LSR-CAND-000234""]"
SYN-LSR-R-00002,SYN-R-GRP-GRP-Safety performa-P10,"• Install pressure compensation sandwich valves under each direction control valve, to prevent the increase in flow and in turn increase in pressure in the auxiliary and slew circuits being shared between the operating functions. and the motor was found to have high case drain leakage of hydraulic oil, possibly due to scoring that was observed on the hydraulic motor port plate. It is likely these two factors combined resulted in the load dropping. CORRECTIVE ACTIONS AND RECOMMENDATIONS: With a new motor, new CBV fitted, new brake installed, the fault could not be recreated. New hydraulic oil was cleaned and installed into the crane. A full set of assurance checks carried out including a proof load test. The following are longer term recommendations","[""Safe Mechanical Lifting"", ""Line of Fire""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0001,GRP-Safety performa-P10,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[10],"[""LSR-CAND-000013"", ""LSR-CAND-000014"", ""LSR-CAND-000255"", ""LSR-CAND-000256""]"
SYN-LSR-R-00003,SYN-R-GRP-GRP-Safety performa-P101,"DATE: 18 May 2024 COUNTRY: Azerbaijan FUNCTION: Unspecified CAUSE: Dropped objects ACTIVITY: Maintenance, inspection, testing Mechanic used a hydraulic jack to support the transport unit and tried to start repair work beneath the car. Jack failed and mechanic just managed to get aside. WHAT WENT WRONG:","[""Safe Mechanical Lifting"", ""Line of Fire""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0003,GRP-Safety performa-P101,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[101],"[""LSR-CAND-000209"", ""LSR-CAND-000210"", ""LSR-CAND-000211""]"
SYN-LSR-R-00004,SYN-R-GRP-GRP-Safety performa-P106,"DATE: 20 Sep 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Falls from height ACTIVITY: Transport – Water, incl. marine activity While the operator was getting off the support vessel onto the boarding platform of the offshore platform, he tripped and fell towards the sea. At the last moment, a rescue sailor on the boarding platform grabbed the operator's clothes and pulled him onto the platform.",Line of Fire,[],"[""Line of Fire""]",SINGLE,1,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0007,GRP-Safety performa-P106,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[106],"[""LSR-CAND-000221""]"
SYN-LSR-R-00005,SYN-R-GRP-GRP-Safety performa-P108,"WHAT WENT WRONG:. DATE: 16 May 2024 COUNTRY: Azerbaijan FUNCTION: Production CAUSE: Water related, drowning ACTIVITY: Transport – Water, incl. marine activity Contractor ship with company passengers on the deck ran aground 8.3 km from the coast. Support ships were immediately deployed to the area and the passengers were evacuated ashore","[""Work Authorization"", ""Bypassing Safety Controls""]",[],"[""Bypassing Safety Controls"", ""Work Authorization""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0008,GRP-Safety performa-P108,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[108],"[""LSR-CAND-000224"", ""LSR-CAND-000225"", ""LSR-CAND-000226""]"
SYN-LSR-R-00006,SYN-R-GRP-GRP-Safety performa-P11,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire). CORRECTIVE ACTIONS AND RECOMMENDATIONS: Some of the actions recommended are: • Update vendor training requirement in the contracts, which should include wire rope training for persons involved in crane inspections on the FPSO. • Review and update crane maintenance strategy to include auxiliary rope boom rest protection, frequency of rope change-out, suitable rope and sheath gauge to be used as a tool for measuring rope wear, etc. • Install adequate auxiliary rope boom rest protection","[""Line of Fire"", ""Driving"", ""Energy Isolation""]",[],"[""Driving"", ""Line of Fire"", ""Energy Isolation""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0010,GRP-Safety performa-P11,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[11],"[""LSR-CAND-000015"", ""LSR-CAND-000257"", ""LSR-CAND-000258"", ""LSR-CAND-000259"", ""LSR-CAND-000260""]"
SYN-LSR-R-00007,SYN-R-GRP-GRP-Safety performa-P115,"dropped objects) ACTIVITY: Maintenance, inspection, testing The employee reported to the infirmary along with his supervisor, informing that during the maintenance of the starting air compressor, he suffered an impact from the engine's propeller on the fourth digit of his left hand,. PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment DATE: 02 Feb 2024 FUNCTION: Production CAUSE: Caught in, under or between (excl",Line of Fire,[],"[""Line of Fire""]",SINGLE,1,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0016,GRP-Safety performa-P115,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[115],"[""LSR-CAND-000239""]"
SYN-LSR-R-00008,SYN-R-GRP-GRP-Safety performa-P118,"The spool piece in question appears to have been installed during the removal and replacement of piping scope of work on the glycol. DATE: 01 Mar 2024 COUNTRY: Trinidad and Tobago FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing During a routine field visit, it was identified that a 2-inch pipe spool associated with the Low-Pressure Flare Header was installed, which sits outside the boundary isolation, as per approved isolation plan","[""Work Authorization"", ""Energy Isolation""]",[],"[""Energy Isolation"", ""Work Authorization""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0019,GRP-Safety performa-P118,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf""]",[118],"[""LSR-CAND-000244"", ""LSR-CAND-000245""]"
SYN-LSR-R-00009,SYN-R-GRP-GRP-Safety performa-P12,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire). 3. During test digging, the excavator bucket contacted a buried 11 kVA composite electrical cable, causing a dent 4. Excavator use in close proximity to unidentified/poorly defined underground assets introduced a line-strike CORRECTIVE ACTIONS AND RECOMMENDATIONS: 1. Mechanical excavation (excavators) must not be used near unknown or insufficiently verified buried utilities. 2. Probing results identifying multiple underground facilities must trigger manual excavation only. 3. As-built drawings must be accurate, up-to-date, and detailed, especially regarding depth and horizontal spacing. 4. When indications are unclear, stop work and escalate for engineering verification","[""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0020,GRP-Safety performa-P12,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[12],"[""LSR-CAND-000016"", ""LSR-CAND-000261"", ""LSR-CAND-000262""]"
SYN-LSR-R-00010,SYN-R-GRP-GRP-Safety performa-P13,"The cover weighed approximately 20kg, and its landing point on the forward refuge area roof was 13.356m from the pipe rack. DATE: 16 Apr 2024 FUNCTION: Production CAUSE: Dropped objects ACTIVITY: Maintenance, inspection, testing An anomaly was observed during routine plant inspections. A large flat metal sheet was found resting on the forward refuge roof. Subsequent investigation revealed that this section was a cable tray cover dislodged from the pipe rack above the forward machinery, with a drop trajectory indicating its passage across a walkway","[""Line of Fire"", ""Work Authorization""]",[],"[""Line of Fire"", ""Work Authorization""]",MULTI,2,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0021,GRP-Safety performa-P13,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[13],"[""LSR-CAND-000017"", ""LSR-CAND-000018"", ""LSR-CAND-000263"", ""LSR-CAND-000264""]"
SYN-LSR-R-00011,SYN-R-GRP-GRP-Safety performa-P14,"PEOPLE (ACTS): Following Procedures: Improper position (in the line of fire) PROCESS (CONDITIONS): Tools, Equipment, Materials and Products: Inadequate design/specification/management. the old one which had a dislodged tulip in 2017. Original equipment manufacturer (OEM) did not advise on the potential for chattering as well as its impact on the HP flare tip’s structural integrity even though it was clear that this had been experienced on similar models. If this had been communicated at the onset, then the no flare chattering ranges would have been instituted to mitigate plate failure. CORRECTIVE ACTIONS AND RECOMMENDATIONS: Review available flare tip remediation options and decide on the replacement plan","[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Bypassing Safety Controls"", ""Line of Fire"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0022,GRP-Safety performa-P14,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[14],"[""LSR-CAND-000019"", ""LSR-CAND-000265"", ""LSR-CAND-000266""]"
SYN-LSR-R-00012,SYN-R-GRP-GRP-Safety performa-P15,"This sudden placement generated an unexpected impact load on the crane structure, producing a loud bang that was heard in the vicinity of the crane pedestal and surrounding areas.. DATE: 02 Dec 2025 FUNCTION: Production CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations While parking the starboard (STBD) crane following routine lifting operations, the crane boom was brought down into the boom rest abruptly rather than in a controlled manner","[""Working at Height"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0023,GRP-Safety performa-P15,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[15],"[""LSR-CAND-000020"", ""LSR-CAND-000021"", ""LSR-CAND-000267"", ""LSR-CAND-000268""]"
SYN-LSR-R-00013,SYN-R-GRP-GRP-Safety performa-P16,"This could have had potential to impact. DATE: 18 Mar 2025 COUNTRY: Mauritania FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing Contractor carrying out repairs on the Scale Inhibitor Injection system, the system was understood to have been depressurised. As the contractor started to release an end cap, the cap was projected downwards under pressure. The cap went directly downwards into a section of plant close to a walkway","[""Energy Isolation"", ""Work Authorization"", ""Working at Height"", ""Line of Fire""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Working at Height"", ""Work Authorization""]",MULTI,4,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0024,GRP-Safety performa-P16,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[16],"[""LSR-CAND-000022"", ""LSR-CAND-000023"", ""LSR-CAND-000024"", ""LSR-CAND-000269"", ""LSR-CAND-000270""]"
SYN-LSR-R-00014,SYN-R-GRP-GRP-Safety performa-P17,"As the lift continued, the sling suddenly released, causing the Flex Joint to swing unexpectedly.. DATE: 18 Nov 2025 COUNTRY: Namibia FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations Flex Joint strikes handrail creating 2 Dropped Objects. During the removal of the Flex Joint from the Riser Feeding Machine (RFM) using the starboard crane, the aft sling of the Flex Joint became hung up on the RFM bucket","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0025,GRP-Safety performa-P17,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[17],"[""LSR-CAND-000025"", ""LSR-CAND-000026"", ""LSR-CAND-000027"", ""LSR-CAND-000028"", ""LSR-CAND-000271"", ""LSR-CAND-000272""]"
SYN-LSR-R-00015,SYN-R-GRP-GRP-Safety performa-P19,"When carrying out the continuity testing, the conductor reading was low and the cable was cleaned with electrical. DATE: 26 Aug 2024 COUNTRY: New Zealand FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Drilling, workover, well operations IP had advised his colleague he was going to carry out continuity testing on the electric submersible pump (ESP) cable, which was on the hydraulically energised spooler. The spooler was not in use at this time","[""Energy Isolation"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Safe Mechanical Lifting""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0027,GRP-Safety performa-P19,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[19],"[""LSR-CAND-000029"", ""LSR-CAND-000030"", ""LSR-CAND-000031"", ""LSR-CAND-000032"", ""LSR-CAND-000275"", ""LSR-CAND-000276""]"
SYN-LSR-R-00016,SYN-R-GRP-GRP-Safety performa-P23,"PROCESS (CONDITIONS): Work Place Hazards: Hazardous atmosphere (explosive/toxic/asphyxiant) PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures. ASIA/AUSTRALASIA ONSHORE CORRECTIVE ACTIONS AND RECOMMENDATIONS: • Ensure positive isolation of process equipment/lines prior to conducting hot work. • Ensure adequate procedures for hot work (job method statements with sufficient level of detail; adequate decontamination procedures, adequate safe isolation procedures). • Ensure contractor alignment on high-risk activities as part of PTW process","[""Working at Height"", ""Line of Fire"", ""Safe Mechanical Lifting""]",[],"[""Line of Fire"", ""Safe Mechanical Lifting"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0031,GRP-Safety performa-P23,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[23],"[""LSR-CAND-000038"", ""LSR-CAND-000039"", ""LSR-CAND-000287"", ""LSR-CAND-000288""]"
SYN-LSR-R-00017,SYN-R-GRP-GRP-Safety performa-P25,"DATE: 17 Jun 2024 COUNTRY: Indonesia FUNCTION: Production CAUSE: Pressure release ACTIVITY: Production operations While conducting routine patrol, production operator noticed hissing sound around production cooler on main deck. He then reported to central control room (CCR) operator via radio. Production operator and instrument field specialist proceed to main deck and confirmed gas leak was coming from 8” elbow outlet production cooler bay. Offshore","[""Line of Fire"", ""Working at Height"", ""Energy Isolation""]",[],"[""Line of Fire"", ""Energy Isolation"", ""Working at Height""]",MULTI,3,,,,,,DERIVED_FROM_SOURCE_GROUNDED_PARENT,,,2026-09-03T06:36:28Z,True,INCIDENT-GOLD-0033,GRP-Safety performa-P25,CONTROLLED_AUGMENTATION_QUALITY_CORRECTED,"[""Safety performance indicators \u2013 2024 data.pdf"", ""Safety performance indicators \u2013 2025 data.pdf""]",[25],"[""LSR-CAND-000043"", ""LSR-CAND-000291"", ""LSR-CAND-000292"", ""LSR-CAND-000293"", ""LSR-CAND-000294""]"
