record_id,incident_group_id,incident_text,source_evidence_text,source_document,source_page,source_record_id,lsr_primary,lsr_secondary,lsr_labels,dataset_origin,lsr_label_provenance,reconstruction_method,reconstruction_status,created_at
RECON-LSR-0339,GRP-Safety performa-P51,"DATE: 24 Mar 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning A gate door (two sections) of the Blasting Shop toppled over due to strong winds (approximately 16m/s). Each door section measures 7.5m x 4m and weighs approx. 425kg. They landed on the ground and came to rest on a pipe stand, resulting in damage to the cladding and frame. The incident occurred next to a pedestrian walkway, but no personnel were in the vicinity at the time. No personal Injury was reported",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,51,LSR-CAND-000352,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:30Z
RECON-LSR-0340,GRP-Safety performa-P52,"DATE: 19 Mar 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Transport - Land A trailer driver was transporting six concrete barriers (3.5t each) on a flatbed trailer. The barriers were stacked in two rows (three in each row), with one cargo lashing belt securing two concrete barriers each. While the trailer was travelling on the bumpy road, the driver noticed that one of the lashing belts securing the rear concrete barriers had broken, causing the load to shift slightly towards the edge of the trailer. He pulled over to address the situation.",PRIMARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,52,LSR-CAND-000353,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:30Z
RECON-LSR-0341,GRP-Safety performa-P52,"DATE: 19 Mar 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Transport - Land A trailer driver was transporting six concrete barriers (3.5t each) on a flatbed trailer. The barriers were stacked in two rows (three in each row), with one cargo lashing belt securing two concrete barriers each. While the trailer was travelling on the bumpy road, the driver noticed that one of the lashing belts securing the rear concrete barriers had broken, causing the load to shift slightly towards the edge of the trailer. He pulled over to address the situation.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,52,LSR-CAND-000354,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:31Z
RECON-LSR-0342,GRP-Safety performa-P53,"DATE: 07 Sep 2025 FUNCTION: Construction CAUSE: Exposure electrical ACTIVITY: Construction, commissioning, decommissioning During welding activities, the fire watch for the naked flame activity received an electrical shock when attempting to shift an electrical welding rod oven. WHAT WENT WRONG: The fire watch, henceforth referred to as the injured person (IP), collapsed after receiving the shock, and the",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,53,LSR-CAND-000355,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:31Z
RECON-LSR-0343,GRP-Safety performa-P53,"DATE: 07 Sep 2025 FUNCTION: Construction CAUSE: Exposure electrical ACTIVITY: Construction, commissioning, decommissioning During welding activities, the fire watch for the naked flame activity received an electrical shock when attempting to shift an electrical welding rod oven. WHAT WENT WRONG: The fire watch, henceforth referred to as the injured person (IP), collapsed after receiving the shock, and the",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,53,LSR-CAND-000356,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:31Z
RECON-LSR-0344,GRP-Safety performa-P54,"DATE: 01 Jun 2025 FUNCTION: Construction CAUSE: Pressure release ACTIVITY: Lifting, crane, rigging, deck operations A telehandler operator was moving a 714kg pipe spool when he observed a trailer blocking his access. The operator pulled the telehandler over to the side waiting for the trailer to move away. When the trailer moved, the operator started to reverse the telehandler. After reversing approximately 2 metres, the front right tyre of the telehandler failed and exploded. The release of pressure ejected the tyre 7 metres away from the telehandler. The primary",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,54,LSR-CAND-000357,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:32Z
RECON-LSR-0345,GRP-Safety performa-P54,"DATE: 01 Jun 2025 FUNCTION: Construction CAUSE: Pressure release ACTIVITY: Lifting, crane, rigging, deck operations A telehandler operator was moving a 714kg pipe spool when he observed a trailer blocking his access. The operator pulled the telehandler over to the side waiting for the trailer to move away. When the trailer moved, the operator started to reverse the telehandler. After reversing approximately 2 metres, the front right tyre of the telehandler failed and exploded. The release of pressure ejected the tyre 7 metres away from the telehandler. The primary",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,54,LSR-CAND-000358,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:32Z
RECON-LSR-0346,GRP-Safety performa-P55,"DATE: 11 Jan 2025 FUNCTION: Construction CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations An 800-ton crawler crane and a 280-ton crawler crane had concluded lifting operations and were idle. A civil crew requested the 800-ton crane operator to reposition the hook so they could avoid working under it. While slewing, the boom tip section of the 800-ton crawler crane contacted the wire rope of the stationary 280-ton crawler crane. The crane was operating within a barricaded area. No visible damage was found on both crawler cranes, and there were",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,55,LSR-CAND-000359,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:32Z
RECON-LSR-0347,GRP-Safety performa-P55,"DATE: 11 Jan 2025 FUNCTION: Construction CAUSE: Struck by (not dropped object) ACTIVITY: Lifting, crane, rigging, deck operations An 800-ton crawler crane and a 280-ton crawler crane had concluded lifting operations and were idle. A civil crew requested the 800-ton crane operator to reposition the hook so they could avoid working under it. While slewing, the boom tip section of the 800-ton crawler crane contacted the wire rope of the stationary 280-ton crawler crane. The crane was operating within a barricaded area. No visible damage was found on both crawler cranes, and there were",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,55,LSR-CAND-000360,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:33Z
RECON-LSR-0348,GRP-Safety performa-P56,"DATE: 15 Jul 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations While a Wellhead Engineer was installing a side outlet valve at the wellhead deck, a Floor Man was preparing downhole guides on the upper deck level, but one down hole guide clamp, weighing 7 kg, slipped and dropped through open hatch and hit the right middle side of the hard hat above the brim and landed in the grating, causing the IP to fall on to the grating resulting in bruises to his right forehead and injury to his right knee.",PRIMARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,56,LSR-CAND-000361,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:34Z
RECON-LSR-0349,GRP-Safety performa-P56,"DATE: 15 Jul 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Drilling, workover, well operations While a Wellhead Engineer was installing a side outlet valve at the wellhead deck, a Floor Man was preparing downhole guides on the upper deck level, but one down hole guide clamp, weighing 7 kg, slipped and dropped through open hatch and hit the right middle side of the hard hat above the brim and landed in the grating, causing the IP to fall on to the grating resulting in bruises to his right forehead and injury to his right knee.",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,56,LSR-CAND-000362,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:35Z
RECON-LSR-0350,GRP-Safety performa-P57,"DATE: 21 Dec 2025 FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Excavation, trenching, ground disturbance Power cable damage during excavation. WHAT WENT WRONG: The incident resulted from inadequate excavation planning, including missing cable markers, an overly shallow trial pit that failed to expose the deeper 11 kV cable, the absence of cable detection tools, and the use of mechanical",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,57,LSR-CAND-000363,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:36Z
RECON-LSR-0351,GRP-Safety performa-P57,"DATE: 21 Dec 2025 FUNCTION: Production CAUSE: Exposure electrical ACTIVITY: Excavation, trenching, ground disturbance Power cable damage during excavation. WHAT WENT WRONG: The incident resulted from inadequate excavation planning, including missing cable markers, an overly shallow trial pit that failed to expose the deeper 11 kV cable, the absence of cable detection tools, and the use of mechanical",SECONARY LIFE-SAVING RULE:  Work authorization,Safety performance indicators – 2025 data.pdf,57,LSR-CAND-000364,Work Authorization,UNKNOWN,"[""Work Authorization""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:36Z
RECON-LSR-0352,GRP-Safety performa-P58,"DATE: 03 Sep 2025 FUNCTION: Construction CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Construction, commissioning, decommissioning Workers were unloading sandbags from the bucket of a wheel loader. While unloading the sandbags, a worker’s left foot was under the loader’s bucket. The bucket was inadvertently lowered, resulting in a crush injury to the worker (hereinafter referred to as the injured person or IP). WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,58,LSR-CAND-000365,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:37Z
RECON-LSR-0353,GRP-Safety performa-P58,"DATE: 03 Sep 2025 FUNCTION: Construction CAUSE: Caught in, under or between (excl. dropped objects) ACTIVITY: Construction, commissioning, decommissioning Workers were unloading sandbags from the bucket of a wheel loader. While unloading the sandbags, a worker’s left foot was under the loader’s bucket. The bucket was inadvertently lowered, resulting in a crush injury to the worker (hereinafter referred to as the injured person or IP). WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,58,LSR-CAND-000366,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:37Z
RECON-LSR-0354,GRP-Safety performa-P59,"DATE: 30 Apr 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Transport - Land On 30/04/2025, a High Potential (HIPO) occurred when a crane’s counterweight of 15 tonnes fell off the trailer due to failure in the securing belt. The trailer was moving from the laydown area to the well-pad. No personnel injuries WHAT WENT WRONG: • The trailer was hired from supplier/vendor for material transportation and driver was not aware of the road",PRIMARY LIFE-SAVING RULE:  Driving,Safety performance indicators – 2025 data.pdf,59,LSR-CAND-000367,Driving,UNKNOWN,"[""Driving""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:38Z
RECON-LSR-0355,GRP-Safety performa-P59,"DATE: 30 Apr 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Transport - Land On 30/04/2025, a High Potential (HIPO) occurred when a crane’s counterweight of 15 tonnes fell off the trailer due to failure in the securing belt. The trailer was moving from the laydown area to the well-pad. No personnel injuries WHAT WENT WRONG: • The trailer was hired from supplier/vendor for material transportation and driver was not aware of the road",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,59,LSR-CAND-000368,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:38Z
RECON-LSR-0356,GRP-Safety performa-P60,"DATE: 14 Apr 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations After completing the second gyro survey, the crew began rigging down. On the platform deck, a tugger line was attached to the gyro tool as secondary retention. The tool was lifted to the rig floor using the wireline. Once above the rotary table, the wireline gooseneck was installed on top of the tool. As the tugger was spooled in to take the tool’s weight, its swivel caught the gooseneck, pulling it off. The gooseneck, weighing 2.3 kg, fell approximately 50 ft",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,60,LSR-CAND-000369,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:39Z
RECON-LSR-0357,GRP-Safety performa-P60,"DATE: 14 Apr 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations After completing the second gyro survey, the crew began rigging down. On the platform deck, a tugger line was attached to the gyro tool as secondary retention. The tool was lifted to the rig floor using the wireline. Once above the rotary table, the wireline gooseneck was installed on top of the tool. As the tugger was spooled in to take the tool’s weight, its swivel caught the gooseneck, pulling it off. The gooseneck, weighing 2.3 kg, fell approximately 50 ft",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,60,LSR-CAND-000370,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:39Z
RECON-LSR-0358,GRP-Safety performa-P61,"DATE: 16 Apr 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations During racking-back a 7” landing joint using the Monkey board forward pullback tugger, the line parted, causing the parted hook and line to fall from the Monkey board to the rig floor. No one was injured or struck by the dropped object. 3 crew members were in the Red Zone at the time of the Dropped Object. Hook weighed 0.75kg and dropped WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,61,LSR-CAND-000371,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:40Z
RECON-LSR-0359,GRP-Safety performa-P61,"DATE: 16 Apr 2025 FUNCTION: Drilling CAUSE: Dropped objects ACTIVITY: Lifting, crane, rigging, deck operations During racking-back a 7” landing joint using the Monkey board forward pullback tugger, the line parted, causing the parted hook and line to fall from the Monkey board to the rig floor. No one was injured or struck by the dropped object. 3 crew members were in the Red Zone at the time of the Dropped Object. Hook weighed 0.75kg and dropped WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,61,LSR-CAND-000372,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:40Z
RECON-LSR-0360,GRP-Safety performa-P62,"DATE: 15 Jul 2025 FUNCTION: Drilling CAUSE: Falls from height ACTIVITY: Drilling, workover, well operations The rig crew were in the process of nipple down the bell nipple mandrel. While positioning the multi purpose crane for installing the bell nipple lifting slings the man basket (354kg), which was holding 2 persons, dislodged from the main structure of the crane and fell approx.16.5m to the top deck of the platform. Neither of the 2 persons fell as they were suspended by their harness and inertia reels. Both personnel were recovered in 2 minutes. One of the 2",PRIMARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,62,LSR-CAND-000373,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:41Z
RECON-LSR-0361,GRP-Safety performa-P62,"DATE: 15 Jul 2025 FUNCTION: Drilling CAUSE: Falls from height ACTIVITY: Drilling, workover, well operations The rig crew were in the process of nipple down the bell nipple mandrel. While positioning the multi purpose crane for installing the bell nipple lifting slings the man basket (354kg), which was holding 2 persons, dislodged from the main structure of the crane and fell approx.16.5m to the top deck of the platform. Neither of the 2 persons fell as they were suspended by their harness and inertia reels. Both personnel were recovered in 2 minutes. One of the 2",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,62,LSR-CAND-000374,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:41Z
RECON-LSR-0362,GRP-Safety performa-P63,"PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication PROCESS (CONDITIONS): Organizational: Poor leadership/organizational culture PROCESS (CONDITIONS): Organizational: Failure to report/learn from events DATE: 12 May 2025 FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects)",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,63,LSR-CAND-000375,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:41Z
RECON-LSR-0363,GRP-Safety performa-P63,"PROCESS (CONDITIONS): Organizational: Inadequate work standards/procedures PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication PROCESS (CONDITIONS): Organizational: Poor leadership/organizational culture PROCESS (CONDITIONS): Organizational: Failure to report/learn from events DATE: 12 May 2025 FUNCTION: Production CAUSE: Caught in, under or between (excl. dropped objects)",SECONARY LIFE-SAVING RULE:  Safe mechanical lifting,Safety performance indicators – 2025 data.pdf,63,LSR-CAND-000376,Safe Mechanical Lifting,UNKNOWN,"[""Safe Mechanical Lifting""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:42Z
RECON-LSR-0364,GRP-Safety performa-P64,"PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication DATE: 28 Oct 2025 FUNCTION: Production CAUSE: Falls from height ACTIVITY: Construction, commissioning, decommissioning Two project contractors were observed working outside the handrail on structural beams approximately 30 meters above sea level. They were without the required fall-prevention barriers or authorized permits. Both individuals",PRIMARY LIFE-SAVING RULE:  Working at height,Safety performance indicators – 2025 data.pdf,64,LSR-CAND-000377,Working at Height,UNKNOWN,"[""Working at Height""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:42Z
RECON-LSR-0365,GRP-Safety performa-P64,"PROCESS (CONDITIONS): Organizational: Inadequate hazard identification or risk assessment PROCESS (CONDITIONS): Organizational: Inadequate communication DATE: 28 Oct 2025 FUNCTION: Production CAUSE: Falls from height ACTIVITY: Construction, commissioning, decommissioning Two project contractors were observed working outside the handrail on structural beams approximately 30 meters above sea level. They were without the required fall-prevention barriers or authorized permits. Both individuals",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,64,LSR-CAND-000378,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:42Z
RECON-LSR-0366,GRP-Safety performa-P65,"DATE: 25 Jul 2025 FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing IP was working alone and attempted to disconnect a 2"" airline which was pressurized. An assumption was made that line was de-pressurized without being verified - line was still connected to an air compressor. Upon release, hose kicked back striking IPs hand and helmet. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,65,LSR-CAND-000379,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:43Z
RECON-LSR-0367,GRP-Safety performa-P65,"DATE: 25 Jul 2025 FUNCTION: Production CAUSE: Pressure release ACTIVITY: Maintenance, inspection, testing IP was working alone and attempted to disconnect a 2"" airline which was pressurized. An assumption was made that line was de-pressurized without being verified - line was still connected to an air compressor. Upon release, hose kicked back striking IPs hand and helmet. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,65,LSR-CAND-000380,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:43Z
RECON-LSR-0368,GRP-Safety performa-P66,"DATE: 20 May 2025 FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On May 20, 2025, a worker was engaged in repositioning a spec blind from the closed to the open position on the flare line, in preparation to de-isolate the unit for commissioning activities. During this activity, the worker was exposed to a gas/energy release from the down steam side of the isolated gate valve at the open flange pair. Worker required rescue from heights and was provided onsite first aid; worker was transported to a local hospital for",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,66,LSR-CAND-000381,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:43Z
RECON-LSR-0369,GRP-Safety performa-P66,"DATE: 20 May 2025 FUNCTION: Production CAUSE: Explosion, fire or burns ACTIVITY: Maintenance, inspection, testing On May 20, 2025, a worker was engaged in repositioning a spec blind from the closed to the open position on the flare line, in preparation to de-isolate the unit for commissioning activities. During this activity, the worker was exposed to a gas/energy release from the down steam side of the isolated gate valve at the open flange pair. Worker required rescue from heights and was provided onsite first aid; worker was transported to a local hospital for",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,66,LSR-CAND-000382,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:43Z
RECON-LSR-0370,GRP-Safety performa-P67,"DATE: 28 Feb 2025 FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Transport - Land During a fluid-hauling task, water transfer to a tank truck was completed and the hose was disconnected. A valve was found not fully closed, and hot fluid sprayed during subsequent valve manipulation. The job was stopped, emergency medical response was initiated, and the well/site was shut down to support response and control the WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,67,LSR-CAND-000383,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:44Z
RECON-LSR-0371,GRP-Safety performa-P67,"DATE: 28 Feb 2025 FUNCTION: Production CAUSE: Exposure noise, chemical, biological, vibration, extreme temperature ACTIVITY: Transport - Land During a fluid-hauling task, water transfer to a tank truck was completed and the hose was disconnected. A valve was found not fully closed, and hot fluid sprayed during subsequent valve manipulation. The job was stopped, emergency medical response was initiated, and the well/site was shut down to support response and control the WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,67,LSR-CAND-000384,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:44Z
RECON-LSR-0372,GRP-Safety performa-P68,"DATE: 15 Oct 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning During offloading of a delivery of structural steel, a stacked load became unstable while the final securement strap was being removed. A beam fell from the trailer and struck a worker. Emergency response was initiated, the beam was removed from contact, and the worker was transported for medical assessment and treatment. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,68,LSR-CAND-000385,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:44Z
RECON-LSR-0373,GRP-Safety performa-P68,"DATE: 15 Oct 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning During offloading of a delivery of structural steel, a stacked load became unstable while the final securement strap was being removed. A beam fell from the trailer and struck a worker. Emergency response was initiated, the beam was removed from contact, and the worker was transported for medical assessment and treatment. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Bypassing safety controls,Safety performance indicators – 2025 data.pdf,68,LSR-CAND-000386,Bypassing Safety Controls,UNKNOWN,"[""Bypassing Safety Controls""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:45Z
RECON-LSR-0374,GRP-Safety performa-P68,"DATE: 15 Oct 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning During offloading of a delivery of structural steel, a stacked load became unstable while the final securement strap was being removed. A beam fell from the trailer and struck a worker. Emergency response was initiated, the beam was removed from contact, and the worker was transported for medical assessment and treatment. WHAT WENT WRONG:",PRIMARY LIFE-SAVING RULE:  Energy isolation,Safety performance indicators – 2025 data.pdf,68,LSR-CAND-000387,Energy Isolation,UNKNOWN,"[""Energy Isolation""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:45Z
RECON-LSR-0375,GRP-Safety performa-P68,"DATE: 15 Oct 2025 FUNCTION: Construction CAUSE: Dropped objects ACTIVITY: Construction, commissioning, decommissioning During offloading of a delivery of structural steel, a stacked load became unstable while the final securement strap was being removed. A beam fell from the trailer and struck a worker. Emergency response was initiated, the beam was removed from contact, and the worker was transported for medical assessment and treatment. WHAT WENT WRONG:",SECONARY LIFE-SAVING RULE:  Line of fire,Safety performance indicators – 2025 data.pdf,68,LSR-CAND-000388,Line of Fire,UNKNOWN,"[""Line of Fire""]",IOGP_STAGE37A1,SOURCE_GROUNDED,SOURCE_EXTRACTED,RECONSTRUCTED,2026-09-03T06:11:45Z
